,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI
2011-11-07,125.39,126.39,124.2,126.26,103.88837288,196176091,0.0000,1.0,98.5373,101.4615,57.5255
2011-11-04,125.23,125.7,124.01,125.48,103.246578719,248867478,0.0000,1.0,98.3910,101.2188,56.2146
2011-11-03,125.27,126.5,123.6,126.25,103.88014475,286049726,0.0000,1.0,98.2298,101.0160,57.8513
2011-11-02,123.83,124.4,122.79,123.99,102.020587307,244533108,0.0000,1.0,98.0854,100.7296,54.2186
2011-11-01,122.03,123.51,121.52,122.0,100.383189382,414920750,0.0000,1.0,97.9513,100.6005,50.7477
2011-10-31,127.16,128.62,125.32,125.5,103.263034979,227488415,0.0000,1.0,97.7893,100.6222,57.9190
2011-10-28,128.0,128.85,127.8,128.6,105.813755365,225439234,0.0000,1.0,97.5682,100.3582,65.5358
2011-10-27,127.63,129.42,126.61,128.63,105.838439756,393288897,0.0000,1.0,97.3267,99.8126,65.6133
2011-10-26,124.35,124.77,122.21,124.3,102.275659346,288582522,0.0000,1.0,97.1692,99.2100,59.1331
2011-10-25,124.89,124.95,122.78,123.05,101.247143061,263858308,0.0000,1.0,97.0816,98.9035,56.9588
2011-10-24,124.17,125.8,124.06,125.49,103.254806849,202222735,0.0000,1.0,97.0314,98.6691,63.0380
2011-10-21,123.09,124.12,122.72,123.97,102.004131047,278550463,0.0000,1.0,96.9002,98.2105,60.6059
2011-10-20,121.43,122.1,119.82,121.66,100.103432953,261835661,0.0000,1.0,96.7811,97.8312,56.5734
2011-10-19,122.38,123.08,120.71,121.13,99.6673420479,226406028,0.0000,1.0,96.6174,97.6039,55.6052
2011-10-18,120.14,123.5,119.2,122.58,100.860420938,318129364,0.0000,1.0,96.5474,97.3976,58.9436
2011-10-17,121.99,122.55,119.93,120.23,98.926810323,201641246,0.0000,1.0,96.3682,97.0513,54.8656
2011-10-14,121.91,122.6,121.23,122.57,100.852192808,211138668,0.0000,1.0,96.3556,96.8638,60.4140
2011-10-13,120.04,120.87,119.12,120.51,99.1571979707,211963751,0.0000,1.0,96.3074,96.4649,56.8466
2011-10-12,120.6,122.14,120.33,120.75,99.3546730974,281302289,0.0000,1.0,96.3900,96.1957,57.4063
2011-10-11,118.87,120.04,118.75,119.7,98.4907194183,208801747,0.0000,1.0,96.4574,95.8798,55.6317
2011-10-10,117.68,119.63,117.67,119.58,98.391981855,230112993,0.0000,1.0,96.5960,95.6187,55.4347
2011-10-07,117.17,117.25,115.06,115.71,95.2076954377,312140434,0.0000,1.0,96.7455,95.3414,48.5988
2011-10-06,114.36,116.66,113.51,116.49,95.8494895993,257354587,0.0000,1.0,96.9734,95.3547,50.0352
2011-10-05,112.62,114.72,111.58,114.42,94.1462666319,283515241,0.0000,1.0,97.1946,95.3053,46.1101
2011-10-04,108.35,112.58,107.43,112.34,92.4348155342,458235197,0.0000,1.0,97.4945,95.4212,41.8476
2011-10-03,112.49,113.95,109.81,109.93,90.4518361374,364341597,0.0000,1.0,97.8369,95.7198,36.4387
2011-09-30,114.45,115.45,113.07,113.15,93.1012940867,288287488,0.0000,1.0,98.2312,96.2466,41.1922
2011-09-29,117.05,117.63,113.93,116.05,95.4874518671,297687450,0.0000,1.0,98.5711,96.5611,46.2364
2011-09-28,117.78,118.49,114.97,115.14,94.7386920119,286147551,0.0000,1.0,98.8331,96.6685,44.2471
2011-09-27,118.53,119.56,116.84,117.54,96.7134432784,311231680,0.0000,1.0,99.1114,96.8615,48.6561
2011-09-26,114.61,116.4,112.98,116.24,95.6437863424,260314367,0.0000,1.0,99.3154,96.8763,45.9470
2011-09-23,112.11,114.16,112.02,113.54,93.4221911675,306183274,0.0000,1.0,99.5586,96.9995,39.8236
2011-09-22,113.25,114.21,111.3,112.86,92.8626783087,512946022,0.0000,1.0,99.8338,97.3573,38.1859
2011-09-21,120.23,120.6,116.44,116.63,95.9646834232,315614847,0.0000,1.0,100.1350,97.8067,44.4075
2011-09-20,120.82,121.99,120.01,120.17,98.8774415413,218316019,0.0000,1.0,100.3670,97.9910,51.7607
2011-09-19,119.53,120.93,118.72,120.31,98.9926353652,239823961,0.0000,1.0,100.5501,97.9023,52.0773
2011-09-16,121.29,121.97,120.32,121.52,99.9882391287,283874681,0.6250,1.0,100.7706,97.7933,54.7664
2011-09-15,120.65,121.47,119.4,121.43,99.402975187,326067873,0.0000,1.0,100.9870,97.5738,53.4544
2011-09-14,118.34,120.8,116.72,119.37,97.7166527882,317698271,0.0000,1.0,101.1923,97.3909,49.5388
2011-09-13,117.05,118.18,116.22,117.74,96.3823297251,272091085,0.0000,1.0,101.4287,97.3583,46.2143
2011-09-12,114.47,116.76,114.05,116.67,95.5064244014,304103460,0.0000,1.0,101.6936,97.4559,43.9639
2011-09-09,117.68,119.06,115.28,115.92,94.8924720718,379839727,0.0000,1.0,101.9441,97.6508,42.3953
2011-09-08,119.57,120.94,118.77,119.04,97.4465137631,249532924,0.0000,1.0,102.1864,97.9266,47.5356
2011-09-07,118.76,120.34,118.36,120.29,98.4697676459,209475736,0.0000,1.0,102.3594,97.9747,49.7811
2011-09-06,114.39,117.16,114.38,116.99,95.7683773954,284897438,0.0000,1.0,102.4847,97.9251,43.2041
2011-09-02,118.42,120.87,117.43,117.85,96.4723760668,255119283,0.0000,1.0,102.6455,98.1408,44.6182
2011-09-01,122.29,123.4,120.78,120.94,99.0018596649,254226774,0.0000,1.0,102.8166,98.3077,50.0878
2011-08-31,122.46,123.51,121.3,122.22,100.049671641,301480767,0.0000,1.0,102.9431,98.2382,52.5665
2011-08-30,120.83,122.43,119.26,121.68,99.6076259635,240892012,0.0000,1.0,103.0615,98.0571,51.6287
2011-08-29,119.56,121.43,118.06,121.36,99.3456729695,190438148,0.0000,1.0,103.1600,97.9021,51.0968
2011-08-26,115.69,118.51,113.85,117.97,96.5706084395,314269489,0.0000,1.0,103.2532,97.7577,45.1642
2011-08-25,118.73,119.4,115.87,116.28,95.18716919,311782517,0.0000,1.0,103.3957,97.8764,41.9016
2011-08-24,116.19,118.24,115.92,118.08,96.6606547812,244763498,0.0000,1.0,103.5613,98.1453,44.5215
2011-08-23,113.15,116.57,112.58,116.44,95.318145687,328960993,0.0000,1.0,103.7349,98.2938,41.4229
2011-08-22,115.17,115.23,112.41,112.73,92.281128163,274705984,0.0000,1.0,103.9090,98.5914,33.6371
2011-08-19,112.96,115.88,112.5,112.64,92.2074538834,430047209,0.0000,1.0,104.1422,99.2224,33.4378
2011-08-18,116.5,119.71,113.39,114.51,93.738241692,512113802,0.0000,1.0,104.4062,99.9239,35.4944
2011-08-17,120.25,121.2,118.72,119.67,97.9622337201,237781164,0.0000,1.0,104.6236,100.5424,42.1342
2011-08-16,119.47,120.69,118.31,119.59,97.8967454716,293453756,0.0000,1.0,104.7653,100.8005,41.9779
2011-08-15,119.19,120.74,119.0,120.62,98.739906671,258305402,0.0000,1.0,104.9096,101.0908,43.3783
2011-08-12,118.4,119.21,117.28,118.12,96.6933989054,313614670,0.0000,1.0,105.0596,101.3259,38.7748
2011-08-11,113.26,118.92,112.32,117.33,96.0467024515,487137245,0.0000,1.0,105.2718,101.7892,37.2785
2011-08-10,115.26,116.28,111.95,112.29,91.9209427962,659583629,0.0000,1.0,105.4992,102.3634,26.6604
2011-08-09,114.07,117.64,110.27,117.48,96.1694929175,709504454,0.0000,1.0,105.8585,103.4077,31.8096
2011-08-08,116.91,120.12,112.02,112.26,91.896384703,699984484,0.0000,1.0,106.1102,104.1315,16.8022
2011-08-05,121.76,122.07,116.86,120.08,98.2978609936,654932879,0.0000,1.0,106.4391,105.3550,24.2159
2011-08-04,124.42,124.62,120.06,120.26,98.4452095527,519400868,0.0000,1.0,106.6300,106.0607,24.4465
2011-08-03,125.66,126.31,123.53,126.17,103.28315391,370546778,0.0000,1.0,106.8107,106.8222,34.4446
2011-08-02,127.81,128.5,125.49,125.49,102.726503798,345325261,0.0000,1.0,106.8965,107.1762,31.4492
2011-08-01,130.84,130.96,127.53,128.78,105.419708018,324694811,0.0000,1.0,107.0187,107.6211,39.5726
2011-07-29,128.91,130.55,127.97,129.33,105.869939726,306535688,0.0000,1.0,107.1045,107.8413,41.2256
2011-07-28,130.6,131.77,130.01,130.22,106.598496491,207393093,0.0000,1.0,107.1760,108.0384,43.9865
2011-07-27,132.59,132.63,130.43,130.6,106.909565671,247869769,0.0000,1.0,107.2136,108.1824,45.1863
2011-07-26,133.74,133.96,133.03,133.33,109.144352151,130989724,0.0000,1.0,107.2453,108.3097,55.2371
2011-07-25,133.3,134.49,133.16,133.83,109.553653704,136138062,0.0000,1.0,107.2461,108.2262,57.4088
2011-07-22,134.52,134.72,133.76,134.58,110.167606034,125209573,0.0000,1.0,107.2557,108.0934,60.7346
2011-07-21,133.4,134.82,132.67,134.49,110.093931754,248433811,0.0000,1.0,107.2426,107.8860,60.4795
2011-07-20,133.07,133.15,132.42,132.65,108.587702039,135775669,0.0000,1.0,107.2543,107.6652,54.9189
2011-07-19,131.34,132.89,131.31,132.73,108.653190287,165885446,0.0000,1.0,107.2773,107.5730,55.2327
2011-07-18,131.08,131.28,129.63,130.61,106.917751702,196456431,0.0000,1.0,107.2906,107.4650,47.9098
2011-07-15,131.66,131.87,130.77,131.69,107.801843057,218322032,0.0000,1.0,107.3290,107.5197,51.9279
2011-07-14,132.17,132.78,130.68,130.93,107.179704696,225402428,0.0000,1.0,107.3695,107.4915,49.1407
2011-07-13,132.09,133.22,131.52,131.84,107.924633523,201984740,0.0000,1.0,107.4372,107.5227,52.5268
2011-07-12,131.69,132.78,131.36,131.4,107.564448156,213911524,0.0000,1.0,107.4979,107.4825,51.0112
2011-07-11,132.75,133.18,131.66,131.97,108.031051926,195046000,0.0000,1.0,107.5693,107.4743,53.0485
2011-07-08,133.83,135.36,133.39,134.4,110.020257475,193857426,0.0000,1.0,107.6261,107.4186,63.0104
2011-07-07,135.16,135.7,134.88,135.36,110.806116456,169953719,0.0000,1.0,107.6360,107.1584,67.6723
2011-07-06,133.49,134.14,133.11,133.97,109.668258139,143126404,0.0000,1.0,107.6158,106.7936,64.1013
2011-07-05,133.78,134.08,133.39,133.81,109.537281642,165927160,0.0000,1.0,107.5997,106.5062,63.6724
2011-07-01,132.09,134.1,131.78,133.92,109.627327984,201950626,0.0000,1.0,107.5884,106.2031,64.1618
2011-06-30,131.14,132.18,130.71,131.97,108.031051926,222967799,0.0000,1.0,107.5643,105.8606,58.9708
2011-06-29,130.2,130.93,129.63,130.72,107.007798044,243880784,0.0000,1.0,107.5429,105.6436,55.0996
2011-06-28,128.45,129.63,128.27,129.61,106.099148596,165190188,0.0000,1.0,107.5298,105.5072,51.3116
2011-06-27,126.89,128.43,126.64,127.94,104.732081408,166315651,0.0000,1.0,107.5589,105.4480,44.8064
2011-06-24,128.27,128.37,126.62,126.81,103.807059898,225810845,0.0000,1.0,107.6076,105.5196,39.7484
2011-06-23,127.16,128.64,126.19,128.3,105.026778527,333657698,0.0000,1.0,107.6731,105.6908,44.7721
2011-06-22,129.05,129.81,128.59,128.67,105.329661676,176121450,0.0000,1.0,107.7145,105.7572,46.1160
2011-06-21,128.36,129.7,127.75,129.45,105.968172099,191713605,0.0000,1.0,107.7659,105.8000,48.9950
2011-06-20,126.62,127.97,126.58,127.7,104.535616663,159305551,0.0000,1.0,107.8110,105.7832,41.3696
2011-06-17,127.93,127.94,126.62,127.05,104.003524644,233230974,0.6276,1.0,107.8923,105.9079,38.1820
2011-06-16,127.06,127.97,126.32,127.3,103.695923273,307721462,0.0000,1.0,107.9897,106.0984,36.3237
2011-06-15,128.24,129.3,126.68,127.02,103.467841116,300377189,0.0000,1.0,108.0865,106.3386,34.9778
2011-06-14,128.87,129.77,128.82,129.32,105.341373116,160125927,0.0000,1.0,108.1882,106.6257,41.7005
2011-06-13,127.89,128.24,127.05,127.7,104.021754925,184488103,0.0000,1.0,108.2506,106.7541,33.3183
2011-06-10,128.85,128.93,127.26,127.6,103.940297012,238411677,0.0000,1.0,108.3302,107.0274,32.7642
2011-06-09,128.77,129.93,128.46,129.4,105.406539446,160674400,0.0000,1.0,108.4145,107.3361,38.0488
2011-06-08,128.76,129.19,128.18,128.42,104.608251899,197987250,0.0000,1.0,108.4545,107.5290,32.5487
2011-06-07,129.7,130.07,128.85,128.96,105.048124629,161485789,0.0000,1.0,108.4962,107.8211,34.0976
2011-06-06,130.09,130.36,128.87,129.04,105.113290959,179258735,0.0000,1.0,108.5344,108.0984,34.3223
2011-06-03,130.15,131.42,130.08,130.42,106.237410159,234455975,0.0000,1.0,108.5647,108.3969,38.3726
2011-06-02,131.96,132.24,130.96,131.73,107.304508819,200320487,0.0000,1.0,108.5523,108.6129,42.8276
2011-06-01,134.51,134.92,131.76,131.87,107.418549898,232456164,0.0000,1.0,108.5125,108.7437,43.3267
2011-05-31,134.77,134.92,133.84,134.9,109.886724662,164348891,0.0000,1.0,108.4778,108.8762,56.5799
2011-05-27,133.37,133.87,132.96,133.51,108.754459671,120803429,0.0000,1.0,108.3615,108.7752,50.0745
2011-05-26,132.03,133.24,131.78,133.0,108.339024315,164894518,0.0000,1.0,108.2603,108.7772,47.3890
2011-05-25,131.42,132.94,131.38,132.39,107.842131045,150896607,0.0000,1.0,108.1403,108.8211,44.0462
2011-05-24,132.44,132.73,131.7,131.95,107.483716228,147060899,0.0000,1.0,108.0689,108.9189,41.5591
2011-05-23,131.98,132.72,131.59,132.06,107.573319932,168356335,0.0000,1.0,108.0288,109.0625,41.9924
2011-05-20,134.33,134.68,133.36,133.61,108.835917584,182444085,0.0000,1.0,107.9998,109.2114,48.6259
2011-05-19,134.8,135.03,133.94,134.68,109.707517254,118664220,0.0000,1.0,107.9308,109.2489,54.1045
2011-05-18,133.24,134.5,132.95,134.36,109.446851932,135025396,0.0000,1.0,107.8842,109.2031,52.6221
2011-05-17,132.69,133.35,132.12,133.17,108.477502767,192833580,0.0000,1.0,107.8459,109.1787,46.6746
2011-05-16,133.56,134.61,132.97,133.19,108.49379435,141591409,0.0000,1.0,107.8083,109.2488,46.7662
2011-05-13,135.15,135.34,133.56,134.04,109.18618661,157390444,0.0000,1.0,107.7873,109.3243,50.6932
2011-05-12,134.08,135.36,133.39,135.08,110.033348906,171028329,0.0000,1.0,107.7686,109.3381,56.0396
2011-05-11,135.67,135.69,133.82,134.44,109.512018262,193519181,0.0000,1.0,107.6964,109.2686,53.2204
2011-05-10,135.17,136.11,135.0,135.87,110.676866418,114747161,0.0000,1.0,107.6300,109.2443,61.3886
2011-05-09,134.19,135.11,133.98,134.72,109.740100419,113906571,0.0000,1.0,107.5763,109.1010,56.3905
2011-05-06,134.94,135.63,133.68,134.2,109.316519271,222802766,0.0000,1.0,107.5281,109.0371,53.8840
2011-05-05,134.08,134.95,133.02,133.61,108.835917584,226749811,0.0000,1.0,107.4656,109.0092,50.9115
2011-05-04,135.67,135.73,134.23,134.83,109.829704123,182561092,0.0000,1.0,107.4142,109.0265,58.1025
2011-05-03,135.96,136.19,135.04,135.73,110.56282534,138157240,0.0000,1.0,107.3561,108.9462,64.3264
2011-05-02,137.07,137.18,135.95,136.22,110.961969114,126171453,0.0000,1.0,107.3271,108.7845,68.0094
2011-04-29,136.16,136.57,135.98,136.43,111.133030731,114976790,0.0000,1.0,107.2855,108.5668,69.5952
2011-04-28,135.43,136.29,135.41,136.11,110.87236541,124737256,0.0000,1.0,107.2341,108.3101,68.5578
2011-04-27,135.05,135.87,134.5,135.67,110.513950592,143070032,0.0000,1.0,107.1743,108.0539,67.1258
2011-04-26,134.05,135.06,133.91,134.79,109.797120958,146642787,0.0000,1.0,107.1284,107.8079,64.0882
2011-04-25,133.68,133.86,133.2,133.64,108.860354958,65448313,0.0000,1.0,107.0917,107.6090,59.5532
2011-04-21,133.79,133.84,133.1,133.78,108.974396036,136137430,0.0000,1.0,107.0609,107.4838,60.4156
2011-04-20,132.88,133.39,132.79,133.1,108.420482228,155698544,0.0000,1.0,107.0270,107.3348,57.6494
2011-04-19,130.76,131.35,130.44,131.31,106.962385585,124172780,0.0000,1.0,107.0090,107.2262,48.9250
2011-04-18,130.59,132.03,129.51,130.56,106.351451237,210528629,0.0000,1.0,107.0105,107.2526,44.4746
2011-04-15,131.8,132.37,131.41,132.04,107.55702835,170005215,0.0000,1.0,107.0109,107.3427,52.9246
2011-04-14,130.7,131.76,130.27,131.56,107.166030367,161111305,0.0000,1.0,106.9812,107.3213,50.0676
2011-04-13,132.08,132.18,130.96,131.46,107.084572454,161934295,0.0000,1.0,106.9546,107.3368,49.4743
2011-04-12,131.72,131.98,130.99,131.47,107.092718246,161227043,0.0000,1.0,106.9337,107.3620,49.5290
2011-04-11,133.0,133.45,132.14,132.46,107.899151584,121335593,0.0000,1.0,106.8792,107.3889,55.1257
2011-04-08,133.91,133.99,132.31,132.86,108.224983237,147820026,0.0000,1.0,106.7930,107.3379,57.5662
2011-04-07,133.42,133.98,132.66,133.32,108.599689636,170837414,0.0000,1.0,106.7371,107.2492,60.4227
2011-04-06,133.88,134.0,133.12,133.66,108.876646541,120226603,0.0000,1.0,106.6685,107.1142,62.5531
2011-04-05,133.0,133.83,132.94,133.24,108.534523306,120779754,0.0000,1.0,106.5863,106.9379,60.9748
2011-04-04,133.43,133.67,132.88,133.26,108.550814889,100648849,0.0000,1.0,106.5098,106.7783,61.0886
2011-04-01,133.41,133.77,132.83,133.15,108.461211184,153904534,0.0000,1.0,106.4211,106.6010,60.7140
2011-03-31,132.6,132.96,132.45,132.59,108.005046871,132554158,0.0000,1.0,106.3295,106.4150,58.8408
2011-03-30,132.55,133.16,132.36,132.77,108.151671115,135649246,0.0000,1.0,106.2498,106.2560,59.6903
2011-03-29,130.87,131.9,130.44,131.86,107.410404106,129251966,0.0000,1.0,106.1878,106.0664,56.7597
2011-03-28,131.58,131.92,130.94,130.98,106.693574472,108870796,0.0000,1.0,106.1370,105.9320,53.7397
2011-03-25,131.24,131.87,130.89,131.3,106.954239793,155632745,0.0000,1.0,106.0854,105.8559,55.0376
2011-03-24,130.4,131.09,129.67,130.9,106.628408141,158313879,0.0000,1.0,106.0321,105.7460,53.7408
2011-03-23,128.93,130.0,128.32,129.66,105.61833002,148209381,0.0000,1.0,105.9666,105.6578,49.5522
2011-03-22,129.72,129.89,129.17,129.29,105.316935742,129568159,0.0000,1.0,105.9140,105.6617,48.2541
2011-03-21,129.35,130.01,129.2,129.74,105.68349635,153783793,0.0000,1.0,105.8700,105.6962,49.6984
2011-03-18,128.84,128.88,127.51,127.76,104.070629673,229674841,0.5533,1.0,105.8228,105.6975,42.6898
2011-03-17,128.0,128.39,127.1,127.85,103.694846362,253963153,0.0000,1.0,105.8119,105.8602,40.9086
2011-03-16,128.15,128.57,125.28,126.18,102.340365381,465885431,0.0000,1.0,105.7978,106.0767,34.0479
2011-03-15,126.59,129.33,126.5,128.56,104.270703546,357936092,0.0000,1.0,105.8119,106.4503,40.2289
2011-03-14,129.99,130.48,129.06,130.05,105.479192565,234935586,0.0000,1.0,105.7663,106.6683,44.9753
2011-03-11,129.52,131.31,129.49,130.84,106.119935065,225387232,0.0000,1.0,105.6961,106.7872,47.7490
2011-03-10,131.0,131.18,129.81,129.94,105.389975255,301173723,0.0000,1.0,105.6163,106.8539,44.1023
2011-03-09,132.32,132.8,131.6,132.39,107.377088071,153739992,0.0000,1.0,105.5496,107.0003,53.5495
2011-03-08,131.64,133.0,131.07,132.58,107.531190698,174429069,0.0000,1.0,105.4403,106.9626,54.3884
2011-03-07,132.86,133.16,130.74,131.43,106.598464274,216563517,0.0000,1.0,105.3270,106.9058,49.9843
2011-03-04,133.37,133.63,131.6,132.47,107.441973388,276985954,0.0000,1.0,105.2354,106.9365,54.3949
2011-03-03,132.4,133.62,132.39,133.47,108.253039843,175901528,0.0000,1.0,105.1205,106.8860,59.0469
2011-03-02,130.75,131.82,130.35,131.21,106.420029654,200065225,0.0000,1.0,104.9767,106.7493,50.0891
2011-03-01,133.57,133.69,130.89,130.93,106.192931046,257661260,0.0000,1.0,104.8646,106.7822,48.8007
2011-02-28,132.82,133.32,132.38,133.15,107.993498578,141371239,0.0000,1.0,104.7549,106.8411,60.2512
2011-02-25,131.48,132.41,131.4,132.33,107.328424084,141487875,0.0000,1.0,104.5976,106.7259,56.7723
2011-02-24,130.88,131.44,129.7,130.93,106.192931046,260113340,0.0000,1.0,104.4627,106.6656,49.8080
2011-02-23,131.75,132.07,130.21,131.02,106.265927027,227027906,0.0000,1.0,104.3489,106.7129,50.2917
2011-02-22,133.12,134.56,131.47,131.83,106.922890856,232802702,0.0000,1.0,104.2322,106.7576,54.7334
2011-02-18,134.37,134.69,134.06,134.53,109.112770286,129820539,0.0000,1.0,104.0908,106.7410,75.3249
2011-02-17,133.46,134.43,133.34,134.25,108.885671679,109756912,0.0000,1.0,103.8979,106.5039,74.3974
2011-02-16,133.46,134.01,133.19,133.85,108.561245097,130028894,0.0000,1.0,103.7022,106.2657,73.0537
2011-02-15,133.02,133.22,132.32,133.01,107.879949274,119454089,0.0000,1.0,103.5119,106.0361,69.9817
2011-02-14,133.03,133.54,132.88,133.43,108.220597185,101523079,0.0000,1.0,103.3374,105.8517,73.8930
2011-02-11,131.8,133.28,131.77,133.11,107.961055919,137665186,0.0000,1.0,103.1506,105.6148,72.8182
2011-02-10,131.6,132.47,131.3,132.32,107.320313419,162504516,0.0000,1.0,102.9441,105.3802,69.9856
2011-02-09,132.21,132.63,131.61,132.27,107.279760097,146290644,0.0000,1.0,102.7097,105.1862,69.8006
2011-02-08,132.09,132.64,131.73,132.57,107.523080033,98856742,0.0000,1.0,102.4870,104.9769,72.2822
2011-02-07,131.44,132.4,131.43,131.97,107.03644016,112329113,0.0000,1.0,102.2535,104.7222,70.3227
2011-02-04,130.83,131.2,130.23,131.15,106.371365666,134578637,0.0000,1.0,102.0524,104.4908,67.3978
2011-02-03,130.26,130.98,129.57,130.78,106.071271078,145711629,0.0000,1.0,101.8364,104.3028,65.9936
2011-02-02,130.4,130.84,130.33,130.49,105.836061805,117643828,0.0000,1.0,101.6544,104.1259,64.8930
2011-02-01,129.46,130.97,129.38,130.74,106.038828419,166897171,0.0000,1.0,101.4788,103.9549,66.6189
2011-01-31,128.07,128.78,127.75,128.68,104.368031521,149095725,0.0000,1.0,101.2937,103.7465,58.0907
2011-01-28,130.14,130.35,127.51,127.72,103.589407723,295509227,0.0000,1.0,101.1140,103.6844,52.8816
2011-01-27,129.7,130.21,129.47,129.99,105.430528578,123202443,0.0000,1.0,100.9489,103.6939,72.7307
2011-01-26,129.49,130.05,129.23,129.67,105.170987312,141125437,0.0000,1.0,100.7772,103.5202,71.3217
2011-01-25,128.76,129.28,128.11,129.17,104.765454084,167374610,0.0000,1.0,100.6134,103.3551,68.9974
2011-01-24,128.29,129.25,128.26,129.1,104.708679432,113638998,0.0000,1.0,100.4810,103.2141,68.6672
2011-01-21,128.88,129.17,128.23,128.37,104.116600919,151372443,0.0000,1.0,100.3571,103.0646,65.0649
2011-01-20,127.96,128.4,127.13,128.08,103.881391647,175498439,0.0000,1.0,100.2371,102.9594,63.5177
2011-01-19,129.41,129.54,127.91,128.25,104.019272945,151612850,0.0000,1.0,100.1360,102.8672,65.0868
2011-01-18,129.18,129.64,129.03,129.52,105.049327343,114227671,0.0000,1.0,100.0359,102.7520,78.5473
2011-01-14,128.19,129.33,128.1,129.3,104.870892723,117607384,0.0000,1.0,99.9078,102.5223,77.8091
2011-01-13,128.63,128.69,128.05,128.37,104.116600919,128975422,0.0000,1.0,99.7460,102.2874,74.3436
2011-01-12,128.21,128.72,127.46,128.58,104.286924875,107344690,0.0000,1.0,99.5915,102.1045,76.8604
2011-01-11,127.44,127.74,126.95,127.43,103.354198451,110183265,0.0000,1.0,99.4184,101.8863,72.0486
2011-01-10,126.58,127.16,126.2,126.98,102.989218546,122198298,0.0000,1.0,99.2634,101.7395,69.7641
2011-01-07,127.56,127.77,126.15,127.14,103.118989179,155960478,0.0000,1.0,99.1141,101.6145,71.6989
2011-01-06,127.69,127.83,127.01,127.39,103.321755793,122398841,0.0000,1.0,98.9620,101.4641,74.7048
2011-01-05,126.58,127.72,126.46,127.64,103.524522407,133860404,0.0000,1.0,98.8113,101.2783,77.7309
2011-01-04,127.33,127.37,126.19,126.98,102.989218546,137310521,0.0000,1.0,98.6562,101.0537,75.2758
2011-01-03,126.71,127.6,125.7,127.05,103.045993198,138503753,0.0000,1.0,98.5062,100.8601,76.1021
2010-12-31,125.53,125.87,125.33,125.75,101.991606805,91206861,0.0000,1.0,98.3515,100.6415,70.5221
2010-12-30,125.8,126.13,125.53,125.72,101.967274812,76592513,0.0000,1.0,98.2137,100.5065,70.3738
2010-12-29,125.98,126.2,125.9,125.92,102.129488103,57970747,0.0000,1.0,98.0580,100.3604,72.6349
2010-12-28,125.9,125.95,125.5,125.83,102.056492122,55258057,0.0000,1.0,97.9240,100.1835,72.2625
2010-12-27,125.13,125.77,125.04,125.65,101.91050016,58062305,0.0000,1.0,97.7822,99.9962,71.5433
2010-12-23,125.64,125.78,125.29,125.6,101.869946837,70052157,0.0000,1.0,97.6394,99.8048,71.3517
2010-12-22,125.48,125.82,125.41,125.78,102.015938799,78820816,0.0000,1.0,97.5048,99.5983,72.9946
2010-12-21,124.99,125.47,124.87,125.39,101.699622881,94848761,0.0000,1.0,97.3526,99.3565,71.6828
2010-12-20,124.64,124.9,123.98,124.6,101.058880381,118947468,0.0000,1.0,97.2010,99.1222,68.8355
2010-12-17,124.08,124.46,123.82,124.3,100.815560445,140935518,0.6528,1.0,97.0603,98.9286,67.6899
2010-12-16,124.18,124.91,123.75,124.82,100.708445773,185035200,0.0000,1.0,96.9141,98.7399,67.1970
2010-12-15,124.44,124.93,123.89,124.1,100.127528605,160353340,0.0000,1.0,96.7722,98.5430,64.4670
2010-12-14,124.75,125.23,124.29,124.67,100.587421363,147004202,0.0000,1.0,96.6422,98.3845,68.6680
2010-12-13,125.05,125.2,124.52,124.56,100.498670129,133626673,0.0000,1.0,96.4660,98.1642,68.2978
2010-12-10,124.14,124.6,123.73,124.48,100.434123777,117451490,0.0000,1.0,96.3054,97.9308,68.0428
2010-12-09,123.97,124.02,123.15,123.76,99.8532066088,123129634,0.0000,1.0,96.1384,97.6805,65.7399
2010-12-08,122.98,123.38,122.41,123.28,99.4659284966,137753048,0.0000,1.0,95.9885,97.4632,64.1401
2010-12-07,123.94,124.01,122.76,122.83,99.1028552663,206338935,0.0000,1.0,95.8496,97.2629,62.6207
2010-12-06,122.63,123.04,122.5,122.76,99.0463772083,102219003,0.0000,1.0,95.7114,97.0789,62.3905
2010-12-03,122.14,123.03,122.11,122.89,99.1512650304,151218294,0.0000,1.0,95.5833,96.8822,63.0602
2010-12-02,121.2,122.65,121.13,122.56,98.8850113282,191000993,0.0000,1.0,95.4156,96.6553,62.1014
2010-12-01,120.2,121.24,120.19,121.01,97.6344257574,220813253,0.0000,1.0,95.2682,96.4323,57.2631
2010-11-30,117.98,119.17,117.81,118.49,95.6012156681,233594243,0.0000,1.0,95.1547,96.3121,47.0602
2010-11-29,118.5,119.48,117.74,119.16,96.1417913664,223441824,0.0000,1.0,95.0857,96.3832,50.0076
2010-11-26,119.16,119.81,118.8,118.8,95.8513327822,76007704,0.0000,1.0,94.9780,96.4073,48.3950
2010-11-24,119.2,120.23,119.18,120.2,96.980893943,140040883,0.0000,1.0,94.8755,96.4629,54.7755
2010-11-23,118.77,119.02,117.99,118.45,95.568942492,221848973,0.0000,1.0,94.7509,96.4111,46.6043
2010-11-22,119.69,120.24,118.77,120.19,96.972825649,181349749,0.0000,1.0,94.6476,96.4954,55.9353
